Country Name,Question Number,Question,Response,Response Total %
Algeria,Q10A,Q10A Do you have confidence in non profit organisations?,Yes,39
Algeria,Q10A,Q10A Do you have confidence in non profit organisations?,No,48
Algeria,Q10A,Q10A Do you have confidence in non profit organisations?,Don't know/refused,12
Algeria,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Yes,43
Algeria,Q10B,Q10B Do you have confidence in hospitals/health clinics?,No,51
Algeria,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Don't know/refused,6
Algeria,Q11A,Q11A How much do you trust people in your neighbourhood?,A lot,18
Algeria,Q11A,Q11A How much do you trust people in your neighbourhood?,Some,48
Algeria,Q11A,Q11A How much do you trust people in your neighbourhood?,Not much,20
Algeria,Q11A,Q11A How much do you trust people in your neighbourhood?,Not at all,10
Algeria,Q11A,Q11A How much do you trust people in your neighbourhood?,Don't know/refused,4
Algeria,Q11B,Q11B How much do you trust this country's national government?,A lot,11
Algeria,Q11B,Q11B How much do you trust this country's national government?,Some,27
Algeria,Q11B,Q11B How much do you trust this country's national government?,Not much,20
Algeria,Q11B,Q11B How much do you trust this country's national government?,Not at all,33
Algeria,Q11B,Q11B How much do you trust this country's national government?,Don't know/refused,10
Algeria,Q11C,Q11C How much do you trust scientists in this country?,A lot,18
Algeria,Q11C,Q11C How much do you trust scientists in this country?,Some,42
Algeria,Q11C,Q11C How much do you trust scientists in this country?,Not much,15
Algeria,Q11C,Q11C How much do you trust scientists in this country?,Not at all,10
Algeria,Q11C,Q11C How much do you trust scientists in this country?,Don't know/refused,15
Algeria,Q11D,Q11D How much do you trust journalists in this country?,A lot,6
Algeria,Q11D,Q11D How much do you trust journalists in this country?,Some,35
Algeria,Q11D,Q11D How much do you trust journalists in this country?,Not much,29
Algeria,Q11D,Q11D How much do you trust journalists in this country?,Not at all,21
Algeria,Q11D,Q11D How much do you trust journalists in this country?,Don't know/refused,9
Algeria,Q11E,Q11E How much do you trust doctors & nurses in this country?,A lot,20
Algeria,Q11E,Q11E How much do you trust doctors & nurses in this country?,Some,44
Algeria,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not much,21
Algeria,Q11E,Q11E How much do you trust doctors & nurses in this country?,Not at all,9
Algeria,Q11E,Q11E How much do you trust doctors & nurses in this country?,Don't know/refused,6
Algeria,Q11F,Q11F How much do you trust NGO workers in this country?,A lot,11
Algeria,Q11F,Q11F How much do you trust NGO workers in this country?,Some,41
Algeria,Q11F,Q11F How much do you trust NGO workers in this country?,Not much,22
Algeria,Q11F,Q11F How much do you trust NGO workers in this country?,Not at all,14
Algeria,Q11F,Q11F How much do you trust NGO workers in this country?,Don't know/refused,12
Algeria,Q11G,Q11G How much do you trust traditional healers in this country?,A lot,13
Algeria,Q11G,Q11G How much do you trust traditional healers in this country?,Some,40
Algeria,Q11G,Q11G How much do you trust traditional healers in this country?,Not much,22
Algeria,Q11G,Q11G How much do you trust traditional healers in this country?,Not at all,15
Algeria,Q11G,Q11G How much do you trust traditional healers in this country?,Don't know/refused,10
Algeria,Q12,Q12 How much do you trust science?,A lot,23
Algeria,Q12,Q12 How much do you trust science?,Some,38
Algeria,Q12,Q12 How much do you trust science?,Not much,19
Algeria,Q12,Q12 How much do you trust science?,Not at all,6
Algeria,Q12,Q12 How much do you trust science?,Don't know/refused,13
Algeria,Q13,Q13 How much do you trust scientists to find out accurate information?,A lot,19
Algeria,Q13,Q13 How much do you trust scientists to find out accurate information?,Some,38
Algeria,Q13,Q13 How much do you trust scientists to find out accurate information?,Not much,20
Algeria,Q13,Q13 How much do you trust scientists to find out accurate information?,Not at all,7
Algeria,Q13,Q13 How much do you trust scientists to find out accurate information?,Don't know/refused,17
Algeria,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,A lot,8
Algeria,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Some,42
Algeria,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not much,19
Algeria,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not at all,11
Algeria,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Don't know/refused,20
Algeria,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,A lot,5
Algeria,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Some,36
Algeria,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not much,20
Algeria,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not at all,13
Algeria,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Don't know/refused,26
Algeria,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,A lot,7
Algeria,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Some,41
Algeria,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not much,20
Algeria,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not at all,10
Algeria,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Don't know/refused,23
Algeria,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,A lot,3
Algeria,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Some,34
Algeria,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not much,22
Algeria,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not at all,12
Algeria,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Don't know/refused,28
Algeria,Q16,Q16 How much of the population does science benefit in this country?,A lot,13
Algeria,Q16,Q16 How much of the population does science benefit in this country?,Some,50
Algeria,Q16,Q16 How much of the population does science benefit in this country?,Not much,22
Algeria,Q16,Q16 How much of the population does science benefit in this country?,Don't know/refused,15
Algeria,Q17,Q17 Does the work that scientists do benefit people like you?,Yes,45
Algeria,Q17,Q17 Does the work that scientists do benefit people like you?,No,34
Algeria,Q17,Q17 Does the work that scientists do benefit people like you?,Don't know/refused,20
Algeria,Q18,Q18 Do you think science & technology will improve life for the next generation?,Yes,67
Algeria,Q18,Q18 Do you think science & technology will improve life for the next generation?,No,21
Algeria,Q18,Q18 Do you think science & technology will improve life for the next generation?,Don't know/refused,12
Algeria,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Yes,47
Algeria,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,No,27
Algeria,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Neutral,12
Algeria,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Don't know/refused,15
Algeria,Q20,Q20 Which of the following people do you trust for medical/health advice?,Family/friends,18
Algeria,Q20,Q20 Which of the following people do you trust for medical/health advice?,Religious leader,5
Algeria,Q20,Q20 Which of the following people do you trust for medical/health advice?,Doctor/nurse,65
Algeria,Q20,Q20 Which of the following people do you trust for medical/health advice?,Famous person,3
Algeria,Q20,Q20 Which of the following people do you trust for medical/health advice?,Traditional healer,6
Algeria,Q20,Q20 Which of the following people do you trust for medical/health advice?,N/A,2
Algeria,Q20,Q20 Which of the following people do you trust for medical/health advice?,Don't know/refused,2
Algeria,Q21,Q21 How much do you trust medical & health advice from this country's government?,A lot,13
Algeria,Q21,Q21 How much do you trust medical & health advice from this country's government?,Some,42
Algeria,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not much,25
Algeria,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not at all,11
Algeria,Q21,Q21 How much do you trust medical & health advice from this country's government?,Don't know/refused,8
Algeria,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,A lot,18
Algeria,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Some,46
Algeria,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not much,23
Algeria,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not at all,9
Algeria,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Don't know/refused,6
Algeria,Q23,"Q23 Before today, had you ever heard of a vaccine?",Yes,93
Algeria,Q23,"Q23 Before today, had you ever heard of a vaccine?",No,4
Algeria,Q23,"Q23 Before today, had you ever heard of a vaccine?",Don't know/refused,3
Algeria,Q24,Q24 How much do you agree that vaccines are important for children to have?,A lot,65
Algeria,Q24,Q24 How much do you agree that vaccines are important for children to have?,Some,19
Algeria,Q24,Q24 How much do you agree that vaccines are important for children to have?,Neutral,9
Algeria,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not much,2
Algeria,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not at all,2
Algeria,Q24,Q24 How much do you agree that vaccines are important for children to have?,Don't know/refused,3
Algeria,Q25,Q25 How much do you agree that vaccines are safe?,A lot,43
Algeria,Q25,Q25 How much do you agree that vaccines are safe?,Some,20
Algeria,Q25,Q25 How much do you agree that vaccines are safe?,Neutral,19
Algeria,Q25,Q25 How much do you agree that vaccines are safe?,not much,8
Algeria,Q25,Q25 How much do you agree that vaccines are safe?,Not at all,4
Algeria,Q25,Q25 How much do you agree that vaccines are safe?,Don't know/refused,7
Algeria,Q26,Q26 How much do you agree that vaccines are effective?,A lot,45
Algeria,Q26,Q26 How much do you agree that vaccines are effective?,Some,19
Algeria,Q26,Q26 How much do you agree that vaccines are effective?,Neutral,18
Algeria,Q26,Q26 How much do you agree that vaccines are effective?,Not much,5
Algeria,Q26,Q26 How much do you agree that vaccines are effective?,Not at all,3
